Outcome,Amount,MonthlyCost,FirstCash,CreditScore,LoanProduct,LoanType
O_Refused,5000.0,149.07,3137.0,0,Home improvement,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,15000.0,154.11,0.0,0,Existing loan takeover,New credit
O_Accepted,22100.0,410.14,20065.0,868,Boat,New credit
O_Cancelled,20000.0,371.17,17965.0,0,Boat,New credit
O_Accepted,30000.0,554.14,30000.0,1011,Car,New credit
O_Accepted,71200.0,724.98,5148.0,1023,Unknown,New credit
O_Accepted,20000.0,200.0,16000.0,1007,Car,New credit
O_Cancelled,7500.0,80.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,19000.0,300.0,0.0,0,Not speficied,New credit
O_Accepted,16500.0,325.82,72.0,888,Existing loan takeover,New credit
O_Cancelled,7500.0,75.0,0.0,0,Home improvement,New credit
O_Cancelled,10000.0,200.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,39500.0,395.0,0.0,0,Existing loan takeover,New credit
O_Refused,10000.0,300.07,10000.0,0,Car,New credit
O_Accepted,27000.0,274.92,8142.0,1109,Unknown,New credit
O_Cancelled,8000.0,155.83,8000.0,0,Car,New credit
O_Accepted,5000.0,100.0,0.0,967,Car,New credit
O_Accepted,6000.0,100.0,5500.0,878,Home improvement,New credit
O_Cancelled,6000.0,100.33,6000.0,0,Home improvement,New credit
O_Accepted,32500.0,475.67,2908.99,756,Existing loan takeover,New credit
O_Cancelled,9000.0,152.24,9000.0,0,Car,New credit
O_Cancelled,5000.0,56.3,5000.0,0,"Other, see explanation",New credit
O_Accepted,7500.0,229.23,7500.0,669,"Other, see explanation",New credit
O_Refused,7500.0,99.71,7500.0,0,"Other, see explanation",New credit
O_Cancelled,10000.0,141.72,10000.0,0,Car,New credit
O_Accepted,25100.0,255.57,145.0,759,Existing loan takeover,New credit
O_Accepted,10000.0,100.0,10000.0,890,Existing loan takeover,New credit
O_Accepted,8500.0,240.0,0.0,974,Existing loan takeover,New credit
O_Accepted,20000.0,253.38,20000.0,797,Car,New credit
O_Cancelled,27000.0,274.92,341.0,0,Existing loan takeover,New credit
O_Cancelled,19500.0,361.89,18000.0,0,Car,New credit
O_Cancelled,10000.0,230.66,10000.0,0,Home improvement,New credit
O_Accepted,10000.0,106.46,6081.57,967,Home improvement,New credit
O_Refused,5000.0,56.3,5000.0,0,Car,New credit
O_Accepted,15000.0,180.34,5133.0,973,Not speficied,New credit
O_Refused,10000.0,189.08,10000.0,0,Boat,New credit
O_Cancelled,26000.0,288.55,0.0,0,Car,New credit
O_Cancelled,30000.0,300.0,0.0,0,Home improvement,Limit raise
O_Refused,25500.0,450.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,5000.0,192.52,5000.0,0,Car,New credit
O_Accepted,20000.0,401.42,3160.0,921,Existing loan takeover,New credit
O_Cancelled,15000.0,249.04,15000.0,0,Car,New credit
O_Accepted,17500.0,320.0,8775.59,766,Car,New credit
O_Cancelled,15000.0,154.11,15000.0,0,Home improvement,New credit
O_Refused,10000.0,200.0,0.0,0,Car,New credit
O_Accepted,19500.0,501.05,632.85,896,"Other, see explanation",New credit
O_Accepted,10000.0,189.08,10000.0,989,Home improvement,New credit
O_Accepted,5000.0,113.99,5000.0,716,Home improvement,New credit
O_Accepted,25000.0,284.0,1041.0,773,Existing loan takeover,New credit
O_Accepted,75000.0,763.67,0.0,926,Existing loan takeover,New credit
O_Accepted,30000.0,300.0,0.0,0,Car,Limit raise
O_Accepted,10600.0,179.72,68.0,887,Existing loan takeover,New credit
O_Cancelled,16500.0,297.36,48.0,0,Existing loan takeover,New credit
O_Accepted,13700.0,211.19,75.0,752,Existing loan takeover,New credit
O_Cancelled,75000.0,750.0,0.0,0,Home improvement,New credit
O_Cancelled,75000.0,763.67,75000.0,0,Home improvement,New credit
O_Cancelled,30000.0,305.47,30000.0,0,"Other, see explanation",New credit
O_Cancelled,6500.0,100.0,0.0,0,Car,New credit
O_Cancelled,35000.0,356.38,35000.0,0,"Other, see explanation",New credit
O_Cancelled,6500.0,100.77,6500.0,0,Car,New credit
O_Cancelled,42500.0,316.96,17500.0,0,Remaining debt home,New credit
O_Cancelled,25000.0,254.56,25000.0,0,Remaining debt home,New credit
O_Cancelled,17500.0,179.8,17500.0,0,Remaining debt home,New credit
O_Cancelled,35000.0,397.61,6543.0,0,Existing loan takeover,New credit
O_Cancelled,20000.0,200.0,0.0,0,Home improvement,New credit
O_Accepted,20000.0,205.49,20000.0,918,Home improvement,New credit
O_Accepted,9000.0,201.67,9000.0,875,Remaining debt home,New credit
O_Cancelled,17500.0,132.21,0.0,0,Remaining debt home,New credit
O_Accepted,25000.0,186.44,0.0,942,Remaining debt home,New credit
O_Accepted,69000.0,702.57,26808.55,959,Home improvement,New credit
O_Cancelled,45000.0,458.2,45000.0,0,Home improvement,New credit
O_Accepted,20000.0,871.29,20000.0,971,"Other, see explanation",New credit
O_Refused,5000.0,97.4,5000.0,0,Home improvement,New credit
O_Accepted,25000.0,499.6,25000.0,951,Remaining debt home,New credit
O_Cancelled,29600.0,326.01,0.0,0,Unknown,New credit
O_Accepted,42200.0,314.72,0.0,852,Remaining debt home,New credit
O_Accepted,13000.0,130.0,3000.0,0,"Other, see explanation",Limit raise
O_Refused,28000.0,400.88,24750.0,0,Car,New credit
O_Cancelled,7500.0,125.41,349.0,0,Home improvement,New credit
O_Cancelled,7500.0,125.0,0.0,0,Home improvement,New credit
O_Accepted,15500.0,159.25,8349.0,913,Home improvement,New credit
O_Cancelled,50000.0,509.11,50000.0,0,Home improvement,New credit
O_Accepted,25000.0,250.0,0.0,949,Existing loan takeover,New credit
O_Accepted,30000.0,305.47,0.0,972,Remaining debt home,New credit
O_Accepted,10000.0,200.95,10000.0,977,Home improvement,New credit
O_Cancelled,13000.0,2000.0,0.0,0,Motorcycle,Limit raise
O_Cancelled,10000.0,189.08,10000.0,0,Home improvement,New credit
O_Cancelled,13000.0,200.0,0.0,0,Motorcycle,Limit raise
O_Cancelled,25000.0,254.56,3422.0,0,Not speficied,New credit
O_Refused,11500.0,220.0,0.0,0,Home improvement,New credit
O_Refused,11500.0,217.44,0.0,0,Home improvement,New credit
O_Refused,16000.0,252.62,10000.0,0,Home improvement,New credit
O_Cancelled,10000.0,230.66,10000.0,0,Home improvement,New credit
O_Cancelled,27400.0,401.03,1505.0,0,Home improvement,New credit
O_Accepted,6500.0,100.0,0.0,0,"Other, see explanation",Limit raise
O_Accepted,15000.0,444.96,15000.0,1011,Home improvement,New credit
O_Accepted,15000.0,249.04,15000.0,797,Car,New credit
O_Refused,5000.0,152.82,900.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,100.0,0.0,0,Not speficied,New credit
O_Cancelled,7500.0,154.98,7500.0,0,Car,New credit
O_Cancelled,5000.0,100.0,0.0,0,Car,New credit
O_Accepted,20000.0,205.49,20000.0,980,Home improvement,New credit
O_Accepted,10000.0,150.8,10000.0,998,Home improvement,New credit
O_Cancelled,20000.0,200.0,0.0,0,Car,New credit
O_Accepted,25000.0,254.56,25000.0,909,"Other, see explanation",New credit
O_Accepted,10000.0,204.19,6424.0,883,Existing loan takeover,New credit
O_Accepted,8000.0,100.0,0.0,716,Existing loan takeover,New credit
O_Accepted,16000.0,474.62,0.0,984,Unknown,New credit
O_Cancelled,5900.0,66.44,4900.0,0,Unknown,New credit
O_Cancelled,5900.0,59.0,0.0,0,Unknown,New credit
O_Refused,40000.0,500.0,0.0,0,Car,New credit
O_Refused,40000.0,489.83,20900.0,0,Car,New credit
O_Refused,50000.0,500.0,0.0,0,Remaining debt home,New credit
O_Cancelled,15000.0,150.0,0.0,0,Not speficied,New credit
O_Cancelled,5500.0,244.54,5500.0,0,Car,New credit
O_Cancelled,17500.0,325.0,0.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,278.38,15000.0,1004,Car,New credit
O_Refused,74000.0,753.49,74000.0,0,Car,New credit
O_Cancelled,7000.0,150.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,6000.0,183.39,6000.0,0,Car,New credit
O_Cancelled,10000.0,106.46,10000.0,0,Home improvement,New credit
O_Refused,9600.0,153.58,47.0,0,Existing loan takeover,New credit
O_Accepted,10000.0,100.0,0.0,1133,Unknown,New credit
O_Accepted,10000.0,249.58,10000.0,969,Car,New credit
O_Cancelled,10000.0,106.46,10000.0,0,Extra spending limit,New credit
O_Cancelled,15000.0,154.11,5676.68,0,Home improvement,New credit
O_Accepted,19400.0,199.32,10076.68,792,Home improvement,New credit
O_Cancelled,30000.0,305.47,30000.0,0,Home improvement,New credit
O_Accepted,15000.0,150.0,10000.0,812,Home improvement,New credit
O_Cancelled,28000.0,285.1,26255.0,0,Car,New credit
O_Accepted,65000.0,661.85,15688.0,964,Home improvement,New credit
O_Cancelled,5000.0,222.31,5000.0,0,Car,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,10000.0,300.0,0.0,0,Car,New credit
O_Cancelled,30000.0,450.0,0.0,0,Caravan / Camper,New credit
O_Accepted,10000.0,200.95,10000.0,723,Home improvement,New credit
O_Cancelled,35000.0,350.0,0.0,0,Car,New credit
O_Accepted,14000.0,264.71,14000.0,1056,Car,New credit
O_Accepted,70900.0,528.76,13.0,798,Remaining debt home,New credit
O_Accepted,47300.0,481.62,2300.0,1010,Unknown,New credit
O_Accepted,45000.0,617.61,10181.0,948,Car,New credit
O_Cancelled,60000.0,610.93,60000.0,0,Caravan / Camper,New credit
O_Refused,25000.0,254.56,4338.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,154.11,80.63,863,Existing loan takeover,New credit
O_Cancelled,31200.0,357.27,0.0,0,Unknown,New credit
O_Cancelled,5000.0,431.05,5000.0,0,Unknown,New credit
O_Cancelled,5000.0,291.87,5000.0,0,Unknown,New credit
O_Refused,10000.0,204.19,10000.0,0,Car,New credit
O_Accepted,25000.0,357.93,10521.0,865,Existing loan takeover,New credit
O_Cancelled,20000.0,371.17,20000.0,0,Boat,New credit
O_Accepted,17500.0,175.0,1000.0,0,"Other, see explanation",Limit raise
O_Accepted,10000.0,266.2,10000.0,1003,"Other, see explanation",New credit
O_Cancelled,27000.0,548.65,27000.0,0,Remaining debt home,New credit
O_Cancelled,27000.0,548.65,27000.0,0,Remaining debt home,New credit
O_Cancelled,5000.0,222.31,5000.0,0,Existing loan takeover,New credit
O_Cancelled,33300.0,400.0,0.0,0,Car,New credit
O_Accepted,20000.0,205.49,20000.0,1011,Home improvement,New credit
O_Accepted,40000.0,424.63,40000.0,688,Home improvement,New credit
O_Accepted,30000.0,375.0,4000.0,818,Existing loan takeover,New credit
O_Accepted,15000.0,278.38,15000.0,931,Car,New credit
O_Cancelled,10000.0,189.08,3100.0,0,Existing loan takeover,New credit
O_Cancelled,13000.0,245.8,13000.0,0,Car,New credit
O_Cancelled,20000.0,371.17,17707.91,0,Car,New credit
O_Accepted,25000.0,250.0,8500.0,911,"Other, see explanation",Limit raise
O_Refused,5000.0,152.82,5000.0,0,Car,New credit
O_Refused,5000.0,75.0,5000.0,0,Home improvement,New credit
O_Accepted,7400.0,74.0,0.0,907,Tax payments,Limit raise
O_Accepted,5000.0,250.0,0.0,725,Car,New credit
O_Cancelled,6000.0,100.0,0.0,0,"Other, see explanation",Limit raise
O_Accepted,19000.0,195.21,1898.0,938,Existing loan takeover,New credit
O_Accepted,10100.0,224.56,13.0,752,Existing loan takeover,New credit
O_Accepted,5500.0,55.0,0.0,929,Home improvement,New credit
O_Cancelled,25000.0,254.56,25000.0,0,Car,New credit
O_Accepted,25000.0,254.56,25000.0,746,Caravan / Camper,New credit
O_Accepted,35800.0,423.6,199.0,944,Existing loan takeover,New credit
O_Cancelled,27000.0,350.0,0.0,0,Home improvement,Limit raise
O_Accepted,6800.0,200.0,1494.0,1003,Existing loan takeover,New credit
O_Accepted,8000.0,80.0,8000.0,994,"Other, see explanation",New credit
O_Cancelled,29000.0,299.33,29000.0,0,Home improvement,New credit
O_Refused,5100.0,99.34,100.0,0,Existing loan takeover,New credit
O_Cancelled,7000.0,311.24,7000.0,0,Existing loan takeover,New credit
O_Accepted,7500.0,298.71,2667.0,857,Existing loan takeover,New credit
O_Cancelled,6000.0,67.56,5000.0,0,Car,New credit
O_Cancelled,15000.0,328.31,15000.0,0,Car,New credit
O_Refused,5000.0,222.31,5000.0,0,Home improvement,New credit
O_Refused,10000.0,222.33,10000.0,0,Car,New credit
O_Cancelled,7500.0,225.0,1500.0,0,Caravan / Camper,Limit raise
O_Cancelled,13000.0,217.66,13000.0,0,Car,New credit
O_Accepted,6000.0,120.3,6000.0,972,Car,New credit
O_Cancelled,15000.0,340.8,15000.0,0,Car,New credit
O_Accepted,14000.0,264.71,5156.33,840,Car,New credit
O_Cancelled,6000.0,116.87,6000.0,0,Car,New credit
O_Cancelled,6000.0,116.87,6000.0,0,Car,New credit
O_Accepted,5000.0,97.4,5000.0,857,Car,New credit
O_Cancelled,6000.0,116.87,6000.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,154.11,7500.0,0,Home improvement,New credit
O_Cancelled,21000.0,389.73,21000.0,0,Car,New credit
O_Accepted,21000.0,373.1,21000.0,1016,Car,New credit
O_Accepted,22500.0,231.17,15000.0,938,Home improvement,New credit
O_Accepted,50000.0,700.68,50000.0,968,Boat,New credit
O_Cancelled,50000.0,509.11,50000.0,0,Boat,New credit
O_Cancelled,12000.0,299.49,12000.0,0,"Other, see explanation",New credit
O_Cancelled,12000.0,300.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,5000.0,97.4,5000.0,0,"Other, see explanation",New credit
O_Cancelled,12500.0,444.57,0.0,0,Existing loan takeover,New credit
O_Cancelled,20000.0,273.49,20000.0,0,Car,New credit
O_Accepted,35000.0,356.38,4868.0,886,Existing loan takeover,New credit
O_Cancelled,6000.0,123.98,6000.0,0,Car,New credit
O_Accepted,15000.0,199.14,15000.0,930,Home improvement,New credit
O_Cancelled,28800.0,452.17,457.0,0,Existing loan takeover,New credit
O_Cancelled,13000.0,299.85,13000.0,0,Not speficied,New credit
O_Accepted,15000.0,154.11,15000.0,787,"Other, see explanation",New credit
O_Accepted,26900.0,496.88,5454.0,873,Unknown,New credit
O_Cancelled,5000.0,291.87,5000.0,0,Home improvement,New credit
O_Accepted,15000.0,296.2,15000.0,916,Boat,New credit
O_Cancelled,15000.0,185.04,15000.0,0,Home improvement,New credit
O_Cancelled,20000.0,345.59,20000.0,0,Home improvement,New credit
O_Cancelled,13000.0,130.0,0.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,150.0,0.0,885,Existing loan takeover,New credit
O_Cancelled,13000.0,138.39,0.0,0,Remaining debt home,New credit
O_Accepted,13000.0,510.54,0.0,906,Remaining debt home,New credit
O_Cancelled,5000.0,252.12,5000.0,0,Car,New credit
O_Cancelled,10000.0,292.56,10000.0,0,Car,New credit
O_Cancelled,19100.0,196.24,19100.0,0,Car,New credit
O_Accepted,29400.0,299.36,214.0,890,Existing loan takeover,New credit
O_Cancelled,13000.0,138.39,13000.0,0,Car,New credit
O_Cancelled,13000.0,260.0,0.0,0,Car,New credit
O_Cancelled,8075.0,407.17,12.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,35000.0,261.02,35000.0,0,Remaining debt home,New credit
O_Cancelled,40000.0,407.29,40000.0,0,Home improvement,New credit
O_Accepted,30000.0,459.79,21386.0,878,Car,New credit
O_Accepted,21000.0,210.0,0.0,786,Existing loan takeover,New credit
O_Cancelled,21000.0,210.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,249.58,10000.0,0,Car,New credit
O_Accepted,11000.0,117.1,11000.0,1028,Home improvement,New credit
O_Cancelled,38000.0,449.63,0.0,0,Remaining debt home,New credit
O_Cancelled,5000.0,75.23,5000.0,0,Car,New credit
O_Cancelled,5000.0,150.0,0.0,0,"Other, see explanation",New credit
O_Refused,6000.0,183.39,6000.0,0,Home improvement,New credit
O_Accepted,25500.0,275.0,0.0,0,Home improvement,Limit raise
O_Accepted,13000.0,260.0,0.0,992,Car,New credit
O_Cancelled,25000.0,565.83,25000.0,0,Car,New credit
O_Accepted,25000.0,254.56,5043.0,872,Home improvement,New credit
O_Cancelled,40200.0,409.33,15144.01,0,Home improvement,New credit
O_Cancelled,10000.0,197.83,2458.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,154.11,15000.0,0,Home improvement,New credit
O_Cancelled,40200.0,492.28,15144.01,0,Home improvement,New credit
O_Cancelled,45200.0,553.51,20144.01,0,Home improvement,New credit
O_Accepted,45200.0,460.24,20144.01,946,Home improvement,New credit
O_Cancelled,20000.0,200.0,0.0,0,Home improvement,Limit raise
O_Cancelled,8000.0,160.0,0.0,0,Car,New credit
O_Cancelled,10000.0,106.46,10000.0,0,Home improvement,New credit
O_Refused,13000.0,299.85,13000.0,0,Unknown,New credit
O_Refused,10500.0,198.53,955.0,0,Existing loan takeover,New credit
O_Accepted,25000.0,254.56,9334.0,883,Existing loan takeover,New credit
O_Cancelled,10000.0,106.46,10000.0,0,Unknown,New credit
O_Accepted,7700.0,80.0,100.0,986,Existing loan takeover,New credit
O_Cancelled,6000.0,247.52,6000.0,0,Unknown,New credit
O_Cancelled,18000.0,408.95,18000.0,0,Car,New credit
O_Accepted,18000.0,533.95,18000.0,857,Car,New credit
O_Refused,60000.0,610.93,29674.0,0,Existing loan takeover,New credit
O_Accepted,16400.0,168.5,3476.0,697,Existing loan takeover,New credit
O_Accepted,12000.0,150.0,12000.0,969,Remaining debt home,New credit
O_Accepted,5000.0,97.4,5000.0,1017,Car,New credit
O_Refused,15000.0,236.83,2400.0,0,Existing loan takeover,New credit
O_Accepted,8500.0,175.0,0.0,810,Existing loan takeover,New credit
O_Accepted,30000.0,300.0,0.0,877,Existing loan takeover,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Accepted,5000.0,76.74,5000.0,658,"Other, see explanation",New credit
O_Accepted,15000.0,159.48,891.26,964,Unknown,New credit
O_Cancelled,25000.0,461.78,25000.0,0,Car,New credit
O_Cancelled,25000.0,739.45,25000.0,0,Car,New credit
O_Cancelled,11500.0,230.0,0.0,0,Extra spending limit,New credit
O_Cancelled,10000.0,350.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,344.89,1500.0,0,Existing loan takeover,New credit
O_Cancelled,21000.0,914.86,21000.0,0,Home improvement,New credit
O_Accepted,10000.0,344.89,273.5,818,Existing loan takeover,New credit
O_Cancelled,10000.0,350.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,8500.0,350.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,8500.0,350.65,0.0,0,Existing loan takeover,New credit
O_Refused,10000.0,260.39,10000.0,0,Car,New credit
O_Cancelled,25000.0,392.51,20000.0,0,Remaining debt home,New credit
O_Accepted,30000.0,300.0,1200.0,0,Car,Limit raise
O_Cancelled,25000.0,392.51,25000.0,0,Remaining debt home,New credit
O_Cancelled,25000.0,392.51,25000.0,0,Remaining debt home,New credit
O_Cancelled,16000.0,199.11,16000.0,0,Home improvement,New credit
O_Accepted,25000.0,250.0,0.0,905,Unknown,New credit
O_Refused,25000.0,392.51,8222.0,0,Car,New credit
O_Refused,25000.0,374.3,8222.0,0,Car,New credit
O_Refused,22500.0,373.56,5722.0,0,Car,New credit
O_Accepted,7000.0,105.0,7000.0,1053,Home improvement,New credit
O_Accepted,25000.0,254.56,6500.0,790,Existing loan takeover,New credit
O_Cancelled,21000.0,400.0,0.0,0,"Other, see explanation",New credit
O_Accepted,21000.0,395.65,21000.0,996,"Other, see explanation",New credit
O_Refused,5000.0,152.82,5000.0,0,"Other, see explanation",New credit
O_Accepted,5000.0,138.94,5000.0,940,"Other, see explanation",New credit
O_Accepted,38500.0,392.02,2627.0,896,Home improvement,New credit
O_Refused,50000.0,372.89,50000.0,0,Remaining debt home,New credit
O_Accepted,6000.0,100.0,0.0,1064,Home improvement,New credit
O_Accepted,15000.0,274.29,4713.0,890,Existing loan takeover,New credit
O_Accepted,20000.0,205.49,20000.0,885,Home improvement,New credit
O_Accepted,7000.0,150.0,6600.0,950,Car,New credit
O_Cancelled,20000.0,350.38,20000.0,0,Car,New credit
O_Cancelled,10000.0,300.07,10000.0,0,"Other, see explanation",New credit
O_Cancelled,35800.0,400.0,0.0,0,Home improvement,Limit raise
O_Cancelled,5000.0,138.94,5000.0,0,Car,New credit
O_Refused,7500.0,146.09,7500.0,0,Home improvement,New credit
O_Accepted,25000.0,499.6,25000.0,916,Home improvement,New credit
O_Cancelled,6800.0,200.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,28500.0,399.39,2605.0,0,Home improvement,New credit
O_Accepted,15000.0,150.0,0.0,984,"Other, see explanation",New credit
O_Cancelled,15000.0,778.63,15000.0,0,Car,New credit
O_Cancelled,15000.0,512.2,15000.0,0,Car,New credit
O_Cancelled,21000.0,210.0,0.0,0,Home improvement,Limit raise
O_Cancelled,30000.0,300.0,0.0,0,Existing loan takeover,New credit
O_Accepted,7500.0,125.0,0.0,791,Existing loan takeover,New credit
O_Cancelled,10000.0,292.56,10000.0,0,Home improvement,New credit
O_Refused,5000.0,120.0,0.0,0,"Other, see explanation",New credit
O_Accepted,20000.0,300.0,4000.0,804,"Other, see explanation",New credit
O_Cancelled,7000.0,250.0,0.0,0,Existing loan takeover,New credit
